path,score,label,split
7.0_120241.jpg,7.0,70,train
6.2_118894.jpg,6.2,62,train
5.6_63634.jpg,5.6,56,train
7.2_204709.jpg,7.2,72,train
8.1_36868.jpg,8.1,81,train
7.2_86589.jpg,7.2,72,train
5.8_51885.jpg,5.8,58,train
7.2_84898.jpg,7.2,72,train
4.4_257568.jpg,4.4,44,train
7.1_243493.jpg,7.1,71,test
7.4_73629.jpg,7.4,74,train
7.5_252444.jpg,7.5,75,train
6.5_87747.jpg,6.5,65,train
6.4_125971.jpg,6.4,64,train
7.0_324554.jpg,7.0,70,train
6.1_259288.jpg,6.1,61,train
7.1_73756.jpg,7.1,71,train
6.6_120913.jpg,6.6,66,train
6.2_77696.jpg,6.2,62,train
5.0_105629.jpg,5.0,50,train
6.7_308878.jpg,6.7,67,train
7.3_40613.jpg,7.3,73,train
8.0_68182.jpg,8.0,80,train
5.8_138681.jpg,5.8,58,train
6.9_65963.jpg,6.9,69,train
7.6_188030.jpg,7.6,76,train
7.9_104684.jpg,7.9,79,train
7.6_119711.jpg,7.6,76,train
7.5_188404.jpg,7.5,75,train
7.6_25748.jpg,7.6,76,train
7.8_27125.jpg,7.8,78,train
8.0_58461.jpg,8.0,80,train
7.1_65206.jpg,7.1,71,train
7.8_17350.jpg,7.8,78,train
7.3_67803.jpg,7.3,73,train
6.4_80569.jpg,6.4,64,train
7.4_32943.jpg,7.4,74,train
6.4_98051.jpg,6.4,64,train
4.5_110216.jpg,4.5,45,train
8.0_168629.jpg,8.0,80,train
6.2_37219.jpg,6.2,62,train
6.4_109374.jpg,6.4,64,train
7.8_24481.jpg,7.8,78,train
5.5_120703.jpg,5.5,55,train
7.1_58262.jpg,7.1,71,train
8.1_111495.jpg,8.1,81,train
6.9_323298.jpg,6.9,69,train
6.9_54757.jpg,6.9,69,train
7.7_80120.jpg,7.7,77,train
7.3_24914.jpg,7.3,73,test
5.0_91829.jpg,5.0,50,train
7.2_67805.jpg,7.2,72,train
5.3_315110.jpg,5.3,53,train
7.6_188996.jpg,7.6,76,train
7.2_221073.jpg,7.2,72,train
6.4_120118.jpg,6.4,64,train
6.1_297753.jpg,6.1,61,test
7.8_100157.jpg,7.8,78,train
7.7_112757.jpg,7.7,77,train
7.1_197096.jpg,7.1,71,train
7.5_308508.jpg,7.5,75,train
7.5_12304.jpg,7.5,75,train
6.9_189998.jpg,6.9,69,test
2.6_116165.jpg,2.6,26,train
5.9_190641.jpg,5.9,59,train
7.5_176415.jpg,7.5,75,test
5.7_90327.jpg,5.7,57,train
8.6_113610.jpg,8.6,86,train
7.0_118614.jpg,7.0,70,train
6.0_102299.jpg,6.0,60,train
6.1_110395.jpg,6.1,61,train
5.6_117218.jpg,5.6,56,train
5.9_119832.jpg,5.9,59,train
7.6_35019.jpg,7.6,76,train
6.4_108174.jpg,6.4,64,train
4.9_228333.jpg,4.9,49,test
7.5_157122.jpg,7.5,75,train
5.4_271263.jpg,5.4,54,train
7.4_44486.jpg,7.4,74,train
7.2_120274.jpg,7.2,72,test
3.4_113043.jpg,3.4,34,train
6.5_119165.jpg,6.5,65,train
8.0_49406.jpg,8.0,80,test
7.6_112714.jpg,7.6,76,train
7.7_49261.jpg,7.7,77,train
7.4_83260.jpg,7.4,74,train
7.5_70115.jpg,7.5,75,train
7.6_99040.jpg,7.6,76,train
5.9_190865.jpg,5.9,59,train
6.1_329030.jpg,6.1,61,train
7.6_230600.jpg,7.6,76,train
6.9_289176.jpg,6.9,69,train
5.2_97474.jpg,5.2,52,train
8.2_77838.jpg,8.2,82,train
4.5_117443.jpg,4.5,45,test
6.8_126651.jpg,6.8,68,train
6.7_166943.jpg,6.7,67,train
6.7_107501.jpg,6.7,67,train
5.5_116490.jpg,5.5,55,train
6.7_84329.jpg,6.7,67,train
4.5_103957.jpg,4.5,45,train
7.7_291172.jpg,7.7,77,train
7.4_48729.jpg,7.4,74,test
7.5_60736.jpg,7.5,75,train
6.6_119314.jpg,6.6,66,train
7.9_291350.jpg,7.9,79,train
6.8_27527.jpg,6.8,68,train
5.4_90274.jpg,5.4,54,test
8.5_58625.jpg,8.5,85,train
6.9_90197.jpg,6.9,69,train
6.1_55608.jpg,6.1,61,train
6.7_50763.jpg,6.7,67,test
6.5_181912.jpg,6.5,65,train
8.1_38190.jpg,8.1,81,test
8.0_71129.jpg,8.0,80,train
7.5_100842.jpg,7.5,75,train
6.7_76327.jpg,6.7,67,train
5.6_119062.jpg,5.6,56,train
5.3_71464.jpg,5.3,53,train
7.5_110322.jpg,7.5,75,test
6.6_236388.jpg,6.6,66,train
6.4_160797.jpg,6.4,64,train
7.4_181786.jpg,7.4,74,train
5.4_292501.jpg,5.4,54,test
7.9_73341.jpg,7.9,79,train
7.0_52027.jpg,7.0,70,train
7.8_318462.jpg,7.8,78,train
7.7_24034.jpg,7.7,77,train
7.3_115678.jpg,7.3,73,train
7.1_54371.jpg,7.1,71,train
6.3_307351.jpg,6.3,63,train
7.2_80437.jpg,7.2,72,train
5.7_159423.jpg,5.7,57,train
5.9_85154.jpg,5.9,59,train
7.3_83851.jpg,7.3,73,test
8.2_118715.jpg,8.2,82,train
6.9_89461.jpg,6.9,69,train
8.0_140888.jpg,8.0,80,train
5.2_85980.jpg,5.2,52,train
5.3_111488.jpg,5.3,53,train
7.3_48393.jpg,7.3,73,train
7.6_37515.jpg,7.6,76,train
6.2_116313.jpg,6.2,62,train
6.6_84783.jpg,6.6,66,train
4.3_68615.jpg,4.3,43,test
7.6_41113.jpg,7.6,76,train
6.7_107977.jpg,6.7,67,train
6.5_284491.jpg,6.5,65,train
5.3_80714.jpg,5.3,53,train
7.5_292508.jpg,7.5,75,train
7.3_19644.jpg,7.3,73,train
7.5_255094.jpg,7.5,75,train
7.3_54443.jpg,7.3,73,train
8.0_70511.jpg,8.0,80,train
6.4_218112.jpg,6.4,64,train
3.2_47127.jpg,3.2,32,train
5.8_74751.jpg,5.8,58,train
7.2_54310.jpg,7.2,72,train
6.3_97770.jpg,6.3,63,train
7.3_92106.jpg,7.3,73,train
6.5_81159.jpg,6.5,65,test
4.6_102719.jpg,4.6,46,test
6.3_92842.jpg,6.3,63,train
7.1_32475.jpg,7.1,71,train
5.2_93737.jpg,5.2,52,train
6.5_250371.jpg,6.5,65,train
7.4_120679.jpg,7.4,74,train
6.9_87995.jpg,6.9,69,train
7.9_27652.jpg,7.9,79,train
7.4_84043.jpg,7.4,74,train
6.8_309521.jpg,6.8,68,train
6.3_107148.jpg,6.3,63,train
6.3_279111.jpg,6.3,63,train
6.5_338188.jpg,6.5,65,train
7.4_259393.jpg,7.4,74,train
8.0_67919.jpg,8.0,80,train
6.1_79489.jpg,6.1,61,train
5.6_91993.jpg,5.6,56,test
7.7_108504.jpg,7.7,77,train
7.8_83951.jpg,7.8,78,train
4.3_220343.jpg,4.3,43,train
5.8_245891.jpg,5.8,58,train
8.1_245712.jpg,8.1,81,train
6.5_126810.jpg,6.5,65,train
4.1_141369.jpg,4.1,41,train
6.2_88979.jpg,6.2,62,train
8.0_84654.jpg,8.0,80,train
8.1_113247.jpg,8.1,81,train
8.0_75824.jpg,8.0,80,train
6.2_300051.jpg,6.2,62,train
7.3_104036.jpg,7.3,73,train
5.5_71110.jpg,5.5,55,train
6.8_112346.jpg,6.8,68,train
6.1_57518.jpg,6.1,61,train
5.8_286788.jpg,5.8,58,train
5.1_82640.jpg,5.1,51,train
8.2_52572.jpg,8.2,82,train
7.4_86423.jpg,7.4,74,train
5.8_105104.jpg,5.8,58,train
5.5_103007.jpg,5.5,55,test
7.0_55774.jpg,7.0,70,train
4.8_114888.jpg,4.8,48,train
7.1_188674.jpg,7.1,71,train
5.2_120199.jpg,5.2,52,train
7.0_85380.jpg,7.0,70,train
6.8_62886.jpg,6.8,68,train
6.2_113952.jpg,6.2,62,train
6.2_59166.jpg,6.2,62,train
7.7_78913.jpg,7.7,77,train
6.6_70531.jpg,6.6,66,train
6.2_11652.jpg,6.2,62,train
7.6_67227.jpg,7.6,76,train
6.4_112604.jpg,6.4,64,train
7.1_114474.jpg,7.1,71,train
5.0_113755.jpg,5.0,50,train
6.1_89489.jpg,6.1,61,train
6.3_327201.jpg,6.3,63,train
6.0_304267.jpg,6.0,60,train
6.4_52896.jpg,6.4,64,train
3.5_365957.jpg,3.5,35,train
5.8_284034.jpg,5.8,58,train
6.6_90305.jpg,6.6,66,train
7.6_22958.jpg,7.6,76,train
8.0_53221.jpg,8.0,80,train
6.0_86618.jpg,6.0,60,train
5.7_117038.jpg,5.7,57,train
8.1_79944.jpg,8.1,81,test
6.2_120775.jpg,6.2,62,train
6.7_199129.jpg,6.7,67,train
7.0_101669.jpg,7.0,70,train
6.9_80360.jpg,6.9,69,test
7.4_120903.jpg,7.4,74,test
4.8_106400.jpg,4.8,48,train
5.7_119215.jpg,5.7,57,train
6.3_308383.jpg,6.3,63,train
7.7_74916.jpg,7.7,77,train
7.0_53320.jpg,7.0,70,train
7.0_120631.jpg,7.0,70,test
7.5_51834.jpg,7.5,75,train
7.0_113731.jpg,7.0,70,train
7.9_190332.jpg,7.9,79,test
7.0_70698.jpg,7.0,70,train
4.6_112899.jpg,4.6,46,train
7.6_109506.jpg,7.6,76,train
7.1_33774.jpg,7.1,71,train
6.7_104714.jpg,6.7,67,train
6.6_90934.jpg,6.6,66,train
7.2_48491.jpg,7.2,72,train
5.3_50292.jpg,5.3,53,test
6.3_49189.jpg,6.3,63,train
7.1_52765.jpg,7.1,71,train
7.6_10040.jpg,7.6,76,train
7.0_120902.jpg,7.0,70,train
5.2_120550.jpg,5.2,52,test
6.6_59821.jpg,6.6,66,train
6.7_220157.jpg,6.7,67,train
8.2_15864.jpg,8.2,82,train
7.0_355683.jpg,7.0,70,train
6.5_138590.jpg,6.5,65,train
7.2_48605.jpg,7.2,72,train
4.2_84021.jpg,4.2,42,test
6.7_86355.jpg,6.7,67,train
8.6_114369.jpg,8.6,86,train
6.6_82533.jpg,6.6,66,train
7.1_80661.jpg,7.1,71,train
7.5_108002.jpg,7.5,75,train
7.4_73114.jpg,7.4,74,train
7.3_70791.jpg,7.3,73,test
7.0_242994.jpg,7.0,70,train
8.1_112471.jpg,8.1,81,test
3.6_85750.jpg,3.6,36,test
6.9_91578.jpg,6.9,69,train
4.7_99636.jpg,4.7,47,train
5.1_118570.jpg,5.1,51,train
6.1_111271.jpg,6.1,61,train
6.3_94731.jpg,6.3,63,train
7.5_66319.jpg,7.5,75,train
5.2_87337.jpg,5.2,52,train
5.2_88781.jpg,5.2,52,train
6.1_118301.jpg,6.1,61,train
7.4_38120.jpg,7.4,74,train
7.3_61791.jpg,7.3,73,train
7.5_74121.jpg,7.5,75,train
6.5_54022.jpg,6.5,65,train
6.7_64045.jpg,6.7,67,train
6.5_239986.jpg,6.5,65,train
7.5_116692.jpg,7.5,75,test
7.2_100935.jpg,7.2,72,train
5.4_113986.jpg,5.4,54,train
6.5_90710.jpg,6.5,65,train
5.8_101775.jpg,5.8,58,train
7.0_82416.jpg,7.0,70,test
7.7_63374.jpg,7.7,77,train
7.1_65421.jpg,7.1,71,train
6.5_124555.jpg,6.5,65,train
5.7_211938.jpg,5.7,57,train
5.9_64363.jpg,5.9,59,train
7.9_62374.jpg,7.9,79,test
5.6_68284.jpg,5.6,56,train
6.1_194368.jpg,6.1,61,train
7.6_63518.jpg,7.6,76,train
5.2_235553.jpg,5.2,52,test
8.9_108052.jpg,8.9,89,train
6.8_86450.jpg,6.8,68,test
6.3_253798.jpg,6.3,63,train
7.2_31951.jpg,7.2,72,train
6.3_218182.jpg,6.3,63,train
6.7_108630.jpg,6.7,67,train
6.1_83624.jpg,6.1,61,train
3.4_103617.jpg,3.4,34,train
6.5_68768.jpg,6.5,65,train
6.1_115710.jpg,6.1,61,train
6.1_195945.jpg,6.1,61,train
2.4_109376.jpg,2.4,24,train
7.0_88172.jpg,7.0,70,train
7.5_57263.jpg,7.5,75,train
6.1_97366.jpg,6.1,61,train
6.8_114550.jpg,6.8,68,train
6.3_118851.jpg,6.3,63,train
6.6_73631.jpg,6.6,66,train
4.9_115836.jpg,4.9,49,train
8.1_90368.jpg,8.1,81,train
7.8_67992.jpg,7.8,78,train
4.9_306734.jpg,4.9,49,train
6.6_110186.jpg,6.6,66,train
6.9_42646.jpg,6.9,69,test
7.7_85461.jpg,7.7,77,train
5.9_97570.jpg,5.9,59,test
7.9_46816.jpg,7.9,79,train
6.6_165986.jpg,6.6,66,train
6.8_265713.jpg,6.8,68,train
4.6_97388.jpg,4.6,46,train
6.5_22827.jpg,6.5,65,train
5.5_84684.jpg,5.5,55,train
6.6_120722.jpg,6.6,66,train
6.6_256359.jpg,6.6,66,train
6.7_74553.jpg,6.7,67,train
6.6_89114.jpg,6.6,66,train
6.6_39066.jpg,6.6,66,train
5.7_66449.jpg,5.7,57,train
6.4_219822.jpg,6.4,64,train
8.0_53619.jpg,8.0,80,train
6.5_43618.jpg,6.5,65,test
6.9_52126.jpg,6.9,69,test
7.2_55257.jpg,7.2,72,train
5.4_325537.jpg,5.4,54,train
7.2_102443.jpg,7.2,72,train
6.6_101692.jpg,6.6,66,train
4.3_94678.jpg,4.3,43,train
6.7_56095.jpg,6.7,67,train
8.0_77405.jpg,8.0,80,train
7.7_111507.jpg,7.7,77,train
7.5_84315.jpg,7.5,75,train
8.1_75148.jpg,8.1,81,train
7.0_170691.jpg,7.0,70,train
5.8_95927.jpg,5.8,58,train
7.8_79417.jpg,7.8,78,train
7.8_40416.jpg,7.8,78,train
7.6_59798.jpg,7.6,76,train
6.3_47365.jpg,6.3,63,train
7.2_85210.jpg,7.2,72,train
7.9_101765.jpg,7.9,79,test
8.3_17136.jpg,8.3,83,train
4.5_247444.jpg,4.5,45,train
5.3_101530.jpg,5.3,53,train
6.5_39694.jpg,6.5,65,train
7.3_37120.jpg,7.3,73,train
7.2_216625.jpg,7.2,72,train
4.6_155975.jpg,4.6,46,train
6.4_116167.jpg,6.4,64,train
7.1_104503.jpg,7.1,71,train
6.5_125454.jpg,6.5,65,train
6.3_116714.jpg,6.3,63,train
7.1_86567.jpg,7.1,71,train
7.0_186253.jpg,7.0,70,train
7.1_47977.jpg,7.1,71,train
7.3_112889.jpg,7.3,73,train
7.5_45205.jpg,7.5,75,train
6.5_107349.jpg,6.5,65,train
8.1_31885.jpg,8.1,81,train
7.0_35530.jpg,7.0,70,train
7.1_258068.jpg,7.1,71,train
6.7_48034.jpg,6.7,67,train
5.4_119988.jpg,5.4,54,train
6.6_102456.jpg,6.6,66,train
7.7_67140.jpg,7.7,77,train
8.1_266543.jpg,8.1,81,train
4.4_278487.jpg,4.4,44,test
7.1_262246.jpg,7.1,71,train
6.7_250797.jpg,6.7,67,train
7.0_83908.jpg,7.0,70,train
6.7_108260.jpg,6.7,67,train
5.5_92042.jpg,5.5,55,train
7.8_116477.jpg,7.8,78,train
8.2_33836.jpg,8.2,82,train
6.1_158033.jpg,6.1,61,train
7.8_335266.jpg,7.8,78,train
7.0_94713.jpg,7.0,70,train
7.3_114500.jpg,7.3,73,train
6.9_90633.jpg,6.9,69,train
5.3_97435.jpg,5.3,53,train
5.8_113851.jpg,5.8,58,train
7.2_93560.jpg,7.2,72,test
7.1_61089.jpg,7.1,71,train
6.4_119547.jpg,6.4,64,train
8.0_83271.jpg,8.0,80,train
5.9_112716.jpg,5.9,59,train
6.8_107146.jpg,6.8,68,train
5.5_116293.jpg,5.5,55,test
6.2_241025.jpg,6.2,62,test
7.5_66344.jpg,7.5,75,train
7.6_114671.jpg,7.6,76,train
6.3_110366.jpg,6.3,63,train
6.1_144640.jpg,6.1,61,train
6.0_171359.jpg,6.0,60,train
6.9_83511.jpg,6.9,69,test
8.0_57490.jpg,8.0,80,train
6.8_101373.jpg,6.8,68,train
4.7_112509.jpg,4.7,47,train
5.6_301470.jpg,5.6,56,train
7.7_44744.jpg,7.7,77,train
6.3_26465.jpg,6.3,63,train
6.2_177769.jpg,6.2,62,train
6.4_82810.jpg,6.4,64,train
5.0_82763.jpg,5.0,50,train
7.8_74811.jpg,7.8,78,train
7.0_99703.jpg,7.0,70,train
6.8_210070.jpg,6.8,68,train
6.5_61715.jpg,6.5,65,train
5.6_280674.jpg,5.6,56,train
6.0_69048.jpg,6.0,60,train
7.1_109855.jpg,7.1,71,train
6.0_339727.jpg,6.0,60,train
5.7_180303.jpg,5.7,57,train
8.2_113277.jpg,8.2,82,test
5.9_107079.jpg,5.9,59,train
7.3_362227.jpg,7.3,73,train
4.9_83163.jpg,4.9,49,test
6.9_29605.jpg,6.9,69,train
6.0_65566.jpg,6.0,60,train
4.8_103184.jpg,4.8,48,train
7.0_101529.jpg,7.0,70,train
7.2_73766.jpg,7.2,72,train
7.0_85354.jpg,7.0,70,train
6.9_25799.jpg,6.9,69,train
6.7_80556.jpg,6.7,67,train
7.6_68762.jpg,7.6,76,train
7.3_208196.jpg,7.3,73,train
7.3_62480.jpg,7.3,73,train
6.7_98524.jpg,6.7,67,test
6.0_117773.jpg,6.0,60,test
7.6_95675.jpg,7.6,76,train
7.6_38032.jpg,7.6,76,train
5.9_107985.jpg,5.9,59,train
6.2_53848.jpg,6.2,62,train
6.6_114069.jpg,6.6,66,train
8.1_55499.jpg,8.1,81,train
7.5_264796.jpg,7.5,75,train
5.8_356618.jpg,5.8,58,test
8.3_42876.jpg,8.3,83,train
7.8_53168.jpg,7.8,78,test
6.0_57360.jpg,6.0,60,train
7.6_98635.jpg,7.6,76,train
5.2_168475.jpg,5.2,52,train
7.6_83907.jpg,7.6,76,train
5.5_274711.jpg,5.5,55,train
7.2_118804.jpg,7.2,72,train
6.7_44207.jpg,6.7,67,train
7.7_29850.jpg,7.7,77,train
5.7_77713.jpg,5.7,57,train
7.1_38455.jpg,7.1,71,train
6.1_116260.jpg,6.1,61,train
6.9_104073.jpg,6.9,69,train
5.7_115610.jpg,5.7,57,train
3.2_165494.jpg,3.2,32,train
7.1_46040.jpg,7.1,71,train
5.4_106379.jpg,5.4,54,train
5.8_88967.jpg,5.8,58,train
6.9_118771.jpg,6.9,69,train
5.2_113451.jpg,5.2,52,train
7.0_59800.jpg,7.0,70,train
7.2_12675.jpg,7.2,72,train
6.4_115837.jpg,6.4,64,train
6.7_92123.jpg,6.7,67,train
6.8_103670.jpg,6.8,68,train
6.4_252866.jpg,6.4,64,train
6.8_116768.jpg,6.8,68,train
5.8_266489.jpg,5.8,58,test
6.1_211465.jpg,6.1,61,train
6.7_114148.jpg,6.7,67,train
6.6_274407.jpg,6.6,66,train
5.0_113533.jpg,5.0,50,test
6.6_110950.jpg,6.6,66,test
5.8_84809.jpg,5.8,58,train
6.9_203540.jpg,6.9,69,train
6.6_259446.jpg,6.6,66,train
5.5_117420.jpg,5.5,55,test
2.4_54673.jpg,2.4,24,test
7.1_58265.jpg,7.1,71,train
7.5_31047.jpg,7.5,75,test
6.5_60200.jpg,6.5,65,test
6.8_96098.jpg,6.8,68,train
7.5_56541.jpg,7.5,75,train
7.2_104403.jpg,7.2,72,train
6.4_120773.jpg,6.4,64,train
6.5_83564.jpg,6.5,65,train
7.2_86617.jpg,7.2,72,train
6.3_81809.jpg,6.3,63,test
7.6_274558.jpg,7.6,76,train
8.0_51383.jpg,8.0,80,train
5.5_282552.jpg,5.5,55,train
5.1_113200.jpg,5.1,51,train
7.6_108181.jpg,7.6,76,test
6.4_51724.jpg,6.4,64,train
6.9_119558.jpg,6.9,69,test
6.9_103772.jpg,6.9,69,test
7.7_59749.jpg,7.7,77,train
7.3_120917.jpg,7.3,73,test
5.0_82648.jpg,5.0,50,train
6.9_319343.jpg,6.9,69,train
6.8_118925.jpg,6.8,68,train
3.9_64373.jpg,3.9,39,test
5.6_99204.jpg,5.6,56,test
6.2_120053.jpg,6.2,62,train
6.9_100477.jpg,6.9,69,train
7.3_60232.jpg,7.3,73,train
7.4_40723.jpg,7.4,74,train
7.6_171804.jpg,7.6,76,train
8.2_56300.jpg,8.2,82,test
5.3_93477.jpg,5.3,53,test
6.4_51418.jpg,6.4,64,test
6.5_120347.jpg,6.5,65,train
6.1_61523.jpg,6.1,61,train
7.5_207805.jpg,7.5,75,train
8.7_73486.jpg,8.7,87,test
6.5_71517.jpg,6.5,65,train
7.1_31252.jpg,7.1,71,train
7.8_58777.jpg,7.8,78,train
6.7_114924.jpg,6.7,67,train
5.9_106452.jpg,5.9,59,train
6.2_110099.jpg,6.2,62,train
7.4_351461.jpg,7.4,74,test
7.4_119229.jpg,7.4,74,train
6.8_93104.jpg,6.8,68,test
6.8_52607.jpg,6.8,68,train
6.9_96734.jpg,6.9,69,train
7.7_249462.jpg,7.7,77,train
7.4_22111.jpg,7.4,74,train
7.8_85794.jpg,7.8,78,train
7.5_247425.jpg,7.5,75,test
5.4_82558.jpg,5.4,54,train
4.5_100050.jpg,4.5,45,test
6.3_86992.jpg,6.3,63,train
6.1_92079.jpg,6.1,61,train
7.7_72272.jpg,7.7,77,train
8.1_47528.jpg,8.1,81,train
6.6_59245.jpg,6.6,66,train
7.7_37865.jpg,7.7,77,train
6.4_109306.jpg,6.4,64,train
7.0_79271.jpg,7.0,70,train
6.8_163988.jpg,6.8,68,test
5.8_83067.jpg,5.8,58,train
5.8_95990.jpg,5.8,58,train
5.9_324127.jpg,5.9,59,train
5.8_284655.jpg,5.8,58,test
5.9_87298.jpg,5.9,59,train
7.6_95631.jpg,7.6,76,train
8.0_96028.jpg,8.0,80,train
7.2_67309.jpg,7.2,72,train
5.9_176783.jpg,5.9,59,train
7.3_168122.jpg,7.3,73,train
7.6_99810.jpg,7.6,76,test
6.1_68408.jpg,6.1,61,test
7.4_83190.jpg,7.4,74,train
7.0_69341.jpg,7.0,70,train
7.2_175550.jpg,7.2,72,test
5.4_85387.jpg,5.4,54,train
5.8_149261.jpg,5.8,58,train
7.8_23427.jpg,7.8,78,train
6.3_243595.jpg,6.3,63,train
6.7_283084.jpg,6.7,67,train
6.5_53271.jpg,6.5,65,train
6.7_55200.jpg,6.7,67,train
8.0_68361.jpg,8.0,80,train
6.9_138749.jpg,6.9,69,train
5.9_319531.jpg,5.9,59,train
5.8_120576.jpg,5.8,58,train
6.0_273607.jpg,6.0,60,train
7.7_37635.jpg,7.7,77,train
7.6_39190.jpg,7.6,76,train
7.2_66819.jpg,7.2,72,train
6.4_253754.jpg,6.4,64,train
6.9_211492.jpg,6.9,69,train
6.2_138563.jpg,6.2,62,train
6.6_120831.jpg,6.6,66,train
7.3_39776.jpg,7.3,73,train
5.1_112568.jpg,5.1,51,test
6.0_23876.jpg,6.0,60,train
7.6_88184.jpg,7.6,76,train
7.0_46876.jpg,7.0,70,train
7.3_50307.jpg,7.3,73,train
5.7_116508.jpg,5.7,57,train
7.1_255589.jpg,7.1,71,train
6.2_75161.jpg,6.2,62,train
7.4_79638.jpg,7.4,74,train
7.4_37638.jpg,7.4,74,train
7.3_79766.jpg,7.3,73,train
6.4_285823.jpg,6.4,64,train
5.7_98141.jpg,5.7,57,train
5.2_110093.jpg,5.2,52,train
5.3_194314.jpg,5.3,53,train
7.1_340012.jpg,7.1,71,train
7.2_44926.jpg,7.2,72,train
7.0_56937.jpg,7.0,70,train
6.7_114608.jpg,6.7,67,train
5.2_60708.jpg,5.2,52,train
7.4_75675.jpg,7.4,74,train
6.0_116587.jpg,6.0,60,train
8.1_58946.jpg,8.1,81,test
6.8_34274.jpg,6.8,68,train
7.6_112384.jpg,7.6,76,train
7.7_63850.jpg,7.7,77,train
7.8_67116.jpg,7.8,78,train
7.0_97531.jpg,7.0,70,train
7.6_64118.jpg,7.6,76,train
6.4_120210.jpg,6.4,64,train
5.8_91306.jpg,5.8,58,train
6.5_337921.jpg,6.5,65,train
7.6_28356.jpg,7.6,76,train
7.7_82945.jpg,7.7,77,train
8.3_18742.jpg,8.3,83,train
6.9_239234.jpg,6.9,69,train
5.6_70656.jpg,5.6,56,train
7.2_217869.jpg,7.2,72,train
7.2_73722.jpg,7.2,72,train
8.7_133093.jpg,8.7,87,train
4.0_113762.jpg,4.0,40,train
6.7_196216.jpg,6.7,67,train
8.0_35238.jpg,8.0,80,train
6.2_281322.jpg,6.2,62,train
5.1_83178.jpg,5.1,51,test
7.3_99073.jpg,7.3,73,test
6.5_80745.jpg,6.5,65,train
7.8_93773.jpg,7.8,78,train
5.8_329101.jpg,5.8,58,train
8.2_85474.jpg,8.2,82,train
7.2_233687.jpg,7.2,72,train
7.0_113720.jpg,7.0,70,test
6.8_105810.jpg,6.8,68,train
7.2_46436.jpg,7.2,72,train
9.0_112130.jpg,9.0,90,train
7.5_77598.jpg,7.5,75,train
6.7_188128.jpg,6.7,67,train
5.6_119345.jpg,5.6,56,train
5.9_85346.jpg,5.9,59,train
8.5_70644.jpg,8.5,85,test
4.2_107438.jpg,4.2,42,train
6.3_156639.jpg,6.3,63,train
7.1_93267.jpg,7.1,71,train
7.9_49833.jpg,7.9,79,train
5.0_165643.jpg,5.0,50,train
7.1_167925.jpg,7.1,71,train
6.2_93051.jpg,6.2,62,train
6.1_57215.jpg,6.1,61,train
7.2_85407.jpg,7.2,72,train
5.7_103924.jpg,5.7,57,train
6.1_62395.jpg,6.1,61,train
7.5_86087.jpg,7.5,75,train
7.5_40823.jpg,7.5,75,train
7.1_60921.jpg,7.1,71,test
6.5_226648.jpg,6.5,65,train
6.5_53644.jpg,6.5,65,train
6.7_120692.jpg,6.7,67,train
6.0_338077.jpg,6.0,60,train
6.8_313196.jpg,6.8,68,train
7.1_71771.jpg,7.1,71,train
5.8_112849.jpg,5.8,58,train
6.3_314039.jpg,6.3,63,train
8.0_18737.jpg,8.0,80,train
7.1_93640.jpg,7.1,71,train
5.7_73008.jpg,5.7,57,train
7.6_99674.jpg,7.6,76,train
6.8_101020.jpg,6.8,68,train
8.2_25316.jpg,8.2,82,test
6.7_324619.jpg,6.7,67,train
5.9_107840.jpg,5.9,59,train
6.6_73075.jpg,6.6,66,train
6.4_318049.jpg,6.4,64,train
7.3_23238.jpg,7.3,73,train
6.8_57889.jpg,6.8,68,train
5.5_118727.jpg,5.5,55,train
6.9_116295.jpg,6.9,69,train
6.5_60463.jpg,6.5,65,train
6.2_100924.jpg,6.2,62,test
6.7_100134.jpg,6.7,67,train
7.8_314725.jpg,7.8,78,train
6.9_117091.jpg,6.9,69,train
4.8_249538.jpg,4.8,48,test
6.8_120888.jpg,6.8,68,train
5.8_112896.jpg,5.8,58,train
5.5_163984.jpg,5.5,55,train
6.4_150377.jpg,6.4,64,train
2.3_118836.jpg,2.3,23,train
6.8_100594.jpg,6.8,68,train
7.9_56736.jpg,7.9,79,train
5.6_120192.jpg,5.6,56,test
6.6_308411.jpg,6.6,66,train
7.2_51077.jpg,7.2,72,train
7.4_274117.jpg,7.4,74,train
3.4_275022.jpg,3.4,34,train
7.2_109751.jpg,7.2,72,train
7.1_41158.jpg,7.1,71,train
8.4_180093.jpg,8.4,84,test
7.2_102116.jpg,7.2,72,train
5.1_195778.jpg,5.1,51,test
6.5_206608.jpg,6.5,65,train
6.2_61810.jpg,6.2,62,train
5.1_287717.jpg,5.1,51,train
8.0_309061.jpg,8.0,80,test
7.2_283139.jpg,7.2,72,test
7.1_38116.jpg,7.1,71,train
8.0_31647.jpg,8.0,80,train
5.7_97125.jpg,5.7,57,train
7.1_111282.jpg,7.1,71,train
6.8_97162.jpg,6.8,68,train
6.9_116650.jpg,6.9,69,train
6.5_79948.jpg,6.5,65,train
7.2_172396.jpg,7.2,72,test
6.1_102370.jpg,6.1,61,train
3.0_104837.jpg,3.0,30,train
7.5_138704.jpg,7.5,75,train
7.2_66740.jpg,7.2,72,test
6.8_52287.jpg,6.8,68,train
7.5_111112.jpg,7.5,75,train
7.9_65088.jpg,7.9,79,train
7.0_76843.jpg,7.0,70,train
